STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN
MOM00060230,"MENARA, MO",2009-11-21,0,69,,
MOM00060230,"MENARA, MO",2009-11-22,0,65,81,
MOM00060230,"MENARA, MO",2009-11-23,0,63,78,51
MOM00060230,"MENARA, MO",2009-11-24,0,64,81,51
MOM00060230,"MENARA, MO",2009-11-25,0,64,,50
MOM00060230,"MENARA, MO",2009-11-26,0,65,,49
MOM00060230,"MENARA, MO",2009-11-27,0,62,,49
MOM00060230,"MENARA, MO",2009-11-28,0,61,74,48
MOM00060230,"MENARA, MO",2009-11-29,,61,,49
MOM00060230,"MENARA, MO",2009-11-30,0.12,57,64,53
MOM00060230,"MENARA, MO",2009-12-01,0,56,65,
MOM00060230,"MENARA, MO",2009-12-02,,59,,
MOM00060230,"MENARA, MO",2009-12-03,,59,,
MOM00060230,"MENARA, MO",2009-12-04,,58,,
MOM00060230,"MENARA, MO",2009-12-05,,56,,46
MOM00060230,"MENARA, MO",2009-12-06,,57,,
MOM00060230,"MENARA, MO",2009-12-07,0,58,74,
MOM00060230,"MENARA, MO",2009-12-08,0,60,77,
MOM00060230,"MENARA, MO",2009-12-09,0,58,78,42
MOM00060230,"MENARA, MO",2009-12-10,0,56,,41
MOM00060230,"MENARA, MO",2009-12-11,0,58,76,41
MOM00060230,"MENARA, MO",2009-12-12,0,58,74,40
MOM00060230,"MENARA, MO",2009-12-13,0.08,55,,46
MOM00060230,"MENARA, MO",2009-12-14,0.08,55,62,
MOM00060230,"MENARA, MO",2009-12-15,0.08,56,69,46
MOM00060230,"MENARA, MO",2009-12-16,0,60,,46
MOM00060230,"MENARA, MO",2009-12-17,,65,78,
MOM00060230,"MENARA, MO",2009-12-18,0,62,73,54
MOM00060230,"MENARA, MO",2009-12-19,0.16,58,69,
MOM00060230,"MENARA, MO",2009-12-20,0,61,71,
MOM00060230,"MENARA, MO",2009-12-21,0,59,,49
MOM00060230,"MENARA, MO",2009-12-22,0.43,61,69,
MOM00060230,"MENARA, MO",2009-12-23,0.04,62,,55
MOM00060230,"MENARA, MO",2009-12-24,0.35,65,72,58
MOM00060230,"MENARA, MO",2009-12-25,0.67,64,70,
MOM00060230,"MENARA, MO",2009-12-26,0,63,,57
MOM00060230,"MENARA, MO",2009-12-27,0,58,72,
MOM00060230,"MENARA, MO",2009-12-28,0,60,78,
MOM00060230,"MENARA, MO",2009-12-29,0,61,77,47
MOM00060230,"MENARA, MO",2009-12-30,0,60,69,47
MOM00060230,"MENARA, MO",2009-12-31,0,57,65,53
MOM00060230,"MENARA, MO",2010-01-01,0.08,55,63,
MOM00060230,"MENARA, MO",2010-01-02,0,54,68,
MOM00060230,"MENARA, MO",2010-01-03,,59,74,
MOM00060230,"MENARA, MO",2010-01-04,0,58,74,47
MOM00060230,"MENARA, MO",2010-01-05,0,57,63,
MOM00060230,"MENARA, MO",2010-01-06,0,59,,
MOM00060230,"MENARA, MO",2010-01-07,0.2,54,62,
MOM00060230,"MENARA, MO",2010-01-08,1.65,49,55,
MOM00060230,"MENARA, MO",2010-01-09,0.16,47,,
MOM00060230,"MENARA, MO",2010-01-10,0,51,66,38
MOM00060230,"MENARA, MO",2010-01-11,0,56,67,41
MOM00060230,"MENARA, MO",2010-01-12,0,55,65,44
MOM00060230,"MENARA, MO",2010-01-13,0,58,,45
MOM00060230,"MENARA, MO",2010-01-14,0,61,69,47
MOM00060230,"MENARA, MO",2010-01-15,0.08,56,,
MOM00060230,"MENARA, MO",2010-01-16,0,59,77,
MOM00060230,"MENARA, MO",2010-01-17,0,62,83,43
MOM00060230,"MENARA, MO",2010-01-18,0,64,,48
MOM00060230,"MENARA, MO",2010-01-19,0,60,,
MOM00060230,"MENARA, MO",2010-01-20,0,57,70,
MOM00060230,"MENARA, MO",2010-01-21,0,56,71,44
MOM00060230,"MENARA, MO",2010-01-22,0,55,67,44
MOM00060230,"MENARA, MO",2010-01-23,0,57,,45
MOM00060230,"MENARA, MO",2010-01-24,0.04,54,,
MOM00060230,"MENARA, MO",2010-01-25,0.04,53,,45
MOM00060230,"MENARA, MO",2010-01-26,0,50,57,
MOM00060230,"MENARA, MO",2010-01-27,0.43,48,56,44
MOM00060230,"MENARA, MO",2010-01-28,0.02,49,,37
MOM00060230,"MENARA, MO",2010-01-29,0,50,,
MOM00060230,"MENARA, MO",2010-01-30,0,51,,
MOM00060230,"MENARA, MO",2010-01-31,0,53,68,
MOM00060230,"MENARA, MO",2010-02-01,0.08,60,70,40
MOM00060230,"MENARA, MO",2010-02-02,0,59,69,50
MOM00060230,"MENARA, MO",2010-02-03,0.51,66,77,52
MOM00060230,"MENARA, MO",2010-02-04,0.02,62,70,
MOM00060230,"MENARA, MO",2010-02-05,0.04,61,,53
MOM00060230,"MENARA, MO",2010-02-06,0,61,77,
MOM00060230,"MENARA, MO",2010-02-07,0,62,,
MOM00060230,"MENARA, MO",2010-02-08,0,60,71,44
MOM00060230,"MENARA, MO",2010-02-09,0,56,64,51
MOM00060230,"MENARA, MO",2010-02-10,0.04,54,,44
MOM00060230,"MENARA, MO",2010-02-11,0,58,69,
MOM00060230,"MENARA, MO",2010-02-12,0,56,68,52
MOM00060230,"MENARA, MO",2010-02-13,0,57,62,52
MOM00060230,"MENARA, MO",2010-02-14,0.2,56,64,
MOM00060230,"MENARA, MO",2010-02-15,0.28,58,65,
MOM00060230,"MENARA, MO",2010-02-16,0.02,56,69,
MOM00060230,"MENARA, MO",2010-02-17,0.16,60,,52
MOM00060230,"MENARA, MO",2010-02-18,0.08,59,,
MOM00060230,"MENARA, MO",2010-02-19,0.43,53,60,
MOM00060230,"MENARA, MO",2010-02-20,0.24,52,,44
MOM00060230,"MENARA, MO",2010-02-21,0.28,57,,52
MOM00060230,"MENARA, MO",2010-02-22,0.24,61,69,53
MOM00060230,"MENARA, MO",2010-02-23,0,60,72,
MOM00060230,"MENARA, MO",2010-02-24,0,60,70,52
MOM00060230,"MENARA, MO",2010-02-25,0,63,,
MOM00060230,"MENARA, MO",2010-02-26,0,65,,50
MOM00060230,"MENARA, MO",2010-02-27,0,78,92,61
MOM00060230,"MENARA, MO",2010-02-28,0.12,59,68,
MOM00060230,"MENARA, MO",2010-03-01,0.08,57,,
MOM00060230,"MENARA, MO",2010-03-02,0.12,61,68,45
MOM00060230,"MENARA, MO",2010-03-03,0.51,55,,46
MOM00060230,"MENARA, MO",2010-03-04,0,55,,
MOM00060230,"MENARA, MO",2010-03-05,0,60,,49
MOM00060230,"MENARA, MO",2010-03-06,0,58,66,53
MOM00060230,"MENARA, MO",2010-03-07,0.39,58,66,51
MOM00060230,"MENARA, MO",2010-03-08,0,60,70,49
MOM00060230,"MENARA, MO",2010-03-09,0.12,61,68,49
MOM00060230,"MENARA, MO",2010-03-10,0.24,56,66,
MOM00060230,"MENARA, MO",2010-03-11,0,60,69,52
MOM00060230,"MENARA, MO",2010-03-12,0.04,60,67,54
MOM00060230,"MENARA, MO",2010-03-13,0,56,63,
MOM00060230,"MENARA, MO",2010-03-14,0,55,68,43
MOM00060230,"MENARA, MO",2010-03-15,0,58,73,43
MOM00060230,"MENARA, MO",2010-03-16,0,62,78,
MOM00060230,"MENARA, MO",2010-03-17,0,67,85,48
MOM00060230,"MENARA, MO",2010-03-18,0,71,86,62
MOM00060230,"MENARA, MO",2010-03-19,0,71,86,55
MOM00060230,"MENARA, MO",2010-03-20,0,69,81,55
MOM00060230,"MENARA, MO",2010-03-21,0,68,82,
MOM00060230,"MENARA, MO",2010-03-22,0,64,78,53
MOM00060230,"MENARA, MO",2010-03-23,0,68,83,53
MOM00060230,"MENARA, MO",2010-03-24,0,63,77,53
MOM00060230,"MENARA, MO",2010-03-25,0,63,,53
MOM00060230,"MENARA, MO",2010-03-26,0,64,,
MOM00060230,"MENARA, MO",2010-03-27,0,66,84,54
MOM00060230,"MENARA, MO",2010-03-28,,74,89,
MOM00060230,"MENARA, MO",2010-03-29,0,68,,54
MOM00060230,"MENARA, MO",2010-03-30,0,62,76,53
MOM00060230,"MENARA, MO",2010-03-31,0,58,72,52
MOM00060230,"MENARA, MO",2010-04-01,0,59,72,49
MOM00060230,"MENARA, MO",2010-04-02,0,62,76,49
MOM00060230,"MENARA, MO",2010-04-03,0,63,,49
MOM00060230,"MENARA, MO",2010-04-04,0,62,,50
MOM00060230,"MENARA, MO",2010-04-05,0,65,,49
MOM00060230,"MENARA, MO",2010-04-06,0,64,,52
MOM00060230,"MENARA, MO",2010-04-07,0,65,,53
MOM00060230,"MENARA, MO",2010-04-08,0,70,86,54
MOM00060230,"MENARA, MO",2010-04-09,0,74,88,54
MOM00060230,"MENARA, MO",2010-04-10,0,71,86,60
MOM00060230,"MENARA, MO",2010-04-11,0,65,79,55
MOM00060230,"MENARA, MO",2010-04-12,0,64,,
MOM00060230,"MENARA, MO",2010-04-13,0,64,76,55
MOM00060230,"MENARA, MO",2010-04-14,0,68,84,55
MOM00060230,"MENARA, MO",2010-04-15,0.02,67,81,55
MOM00060230,"MENARA, MO",2010-04-16,0,64,74,54
MOM00060230,"MENARA, MO",2010-04-17,,64,,
MOM00060230,"MENARA, MO",2010-04-18,,64,75,54
MOM00060230,"MENARA, MO",2010-04-19,,69,81,55
MOM00060230,"MENARA, MO",2010-04-20,,71,89,58
MOM00060230,"MENARA, MO",2010-04-21,,69,,
MOM00060230,"MENARA, MO",2010-04-22,,66,75,
MOM00060230,"MENARA, MO",2010-04-23,,69,81,
MOM00060230,"MENARA, MO",2010-04-24,,70,85,57
MOM00060230,"MENARA, MO",2010-04-25,,71,,59
MOM00060230,"MENARA, MO",2010-04-26,0,77,94,60
MOM00060230,"MENARA, MO",2010-04-27,,83,,68
MOM00060230,"MENARA, MO",2010-04-28,,84,99,
MOM00060230,"MENARA, MO",2010-04-29,,82,96,
MOM00060230,"MENARA, MO",2010-04-30,0,79,,
MOM00060230,"MENARA, MO",2010-05-01,0,72,85,61
MOM00060230,"MENARA, MO",2010-05-02,0,71,,59
MOM00060230,"MENARA, MO",2010-05-03,0,67,,60
MOM00060230,"MENARA, MO",2010-05-04,0,66,,
MOM00060230,"MENARA, MO",2010-05-05,0,66,81,
MOM00060230,"MENARA, MO",2010-05-06,0,63,80,49
MOM00060230,"MENARA, MO",2010-05-07,0,64,78,52
MOM00060230,"MENARA, MO",2010-05-08,0,67,,53
MOM00060230,"MENARA, MO",2010-05-09,0,67,,53
MOM00060230,"MENARA, MO",2010-05-10,0,68,80,56
MOM00060230,"MENARA, MO",2010-05-11,0,66,77,59
MOM00060230,"MENARA, MO",2010-05-12,0,63,,
MOM00060230,"MENARA, MO",2010-05-13,0,62,71,55
MOM00060230,"MENARA, MO",2010-05-14,0,61,,51
MOM00060230,"MENARA, MO",2010-05-15,0,67,81,
MOM00060230,"MENARA, MO",2010-05-16,0,74,92,55
MOM00060230,"MENARA, MO",2010-05-17,0,69,89,55
MOM00060230,"MENARA, MO",2010-05-18,0,73,92,56
MOM00060230,"MENARA, MO",2010-05-19,0,81,96,57
MOM00060230,"MENARA, MO",2010-05-20,0,83,101,69
MOM00060230,"MENARA, MO",2010-05-21,0,79,91,64
MOM00060230,"MENARA, MO",2010-05-22,0,71,89,58
MOM00060230,"MENARA, MO",2010-05-23,0,69,85,58
MOM00060230,"MENARA, MO",2010-05-24,0,67,84,55
MOM00060230,"MENARA, MO",2010-05-25,0,71,,56
MOM00060230,"MENARA, MO",2010-05-26,0,73,,60
MOM00060230,"MENARA, MO",2010-05-27,0,67,75,60
MOM00060230,"MENARA, MO",2010-05-28,0,70,81,60
MOM00060230,"MENARA, MO",2010-05-29,0,74,,
MOM00060230,"MENARA, MO",2010-05-30,0,80,,58
MOM00060230,"MENARA, MO",2010-05-31,0,85,,63
MOM00060230,"MENARA, MO",2010-06-01,0,87,,69
MOM00060230,"MENARA, MO",2010-06-02,0,86,101,70
MOM00060230,"MENARA, MO",2010-06-03,0,83,,66
MOM00060230,"MENARA, MO",2010-06-04,0,85,,67
MOM00060230,"MENARA, MO",2010-06-05,0,81,,64
MOM00060230,"MENARA, MO",2010-06-06,0,78,,
MOM00060230,"MENARA, MO",2010-06-07,0,75,92,60
MOM00060230,"MENARA, MO",2010-06-08,0,72,,59
MOM00060230,"MENARA, MO",2010-06-09,,70,,
MOM00060230,"MENARA, MO",2010-06-10,,65,,
MOM00060230,"MENARA, MO",2010-06-11,0.02,67,,58
MOM00060230,"MENARA, MO",2010-06-12,0,69,,
MOM00060230,"MENARA, MO",2010-06-13,,69,,
MOM00060230,"MENARA, MO",2010-06-14,,71,,
MOM00060230,"MENARA, MO",2010-06-15,0,74,88,60
MOM00060230,"MENARA, MO",2010-06-16,0,74,,58
MOM00060230,"MENARA, MO",2010-06-17,0,73,86,
MOM00060230,"MENARA, MO",2010-06-18,0,73,88,60
MOM00060230,"MENARA, MO",2010-06-19,0,73,86,60
MOM00060230,"MENARA, MO",2010-06-20,0,71,86,
MOM00060230,"MENARA, MO",2010-06-21,0,71,,58
MOM00060230,"MENARA, MO",2010-06-22,0,75,,60
MOM00060230,"MENARA, MO",2010-06-23,0,78,,
MOM00060230,"MENARA, MO",2010-06-24,0,74,89,62
MOM00060230,"MENARA, MO",2010-06-25,0,72,87,58
MOM00060230,"MENARA, MO",2010-06-26,0,70,83,60
MOM00060230,"MENARA, MO",2010-06-27,0,74,87,60
MOM00060230,"MENARA, MO",2010-06-28,0,76,92,62
MOM00060230,"MENARA, MO",2010-06-29,0,79,94,
MOM00060230,"MENARA, MO",2010-06-30,0,78,,64
MOM00060230,"MENARA, MO",2010-07-01,0,80,,65
MOM00060230,"MENARA, MO",2010-07-02,0,77,91,64
MOM00060230,"MENARA, MO",2010-07-03,0,76,,64
MOM00060230,"MENARA, MO",2010-07-04,0,76,86,64
MOM00060230,"MENARA, MO",2010-07-05,,75,90,
MOM00060230,"MENARA, MO",2010-07-06,,79,94,
MOM00060230,"MENARA, MO",2010-07-07,0,84,,69
MOM00060230,"MENARA, MO",2010-07-08,0,86,103,71
MOM00060230,"MENARA, MO",2010-07-09,0,92,107,78
MOM00060230,"MENARA, MO",2010-07-10,0,95,113,80
MOM00060230,"MENARA, MO",2010-07-11,0.39,95,112,78
MOM00060230,"MENARA, MO",2010-07-12,0,94,,77
MOM00060230,"MENARA, MO",2010-07-13,0,86,103,71
MOM00060230,"MENARA, MO",2010-07-14,0,81,,65
MOM00060230,"MENARA, MO",2010-07-15,0,81,,65
MOM00060230,"MENARA, MO",2010-07-16,0,79,96,65
MOM00060230,"MENARA, MO",2010-07-17,0,86,104,69
MOM00060230,"MENARA, MO",2010-07-18,0,92,110,69
MOM00060230,"MENARA, MO",2010-07-19,0,97,,78
MOM00060230,"MENARA, MO",2010-07-20,0,86,,
MOM00060230,"MENARA, MO",2010-07-21,0,80,,67
MOM00060230,"MENARA, MO",2010-07-22,0,80,96,
MOM00060230,"MENARA, MO",2010-07-23,0,81,,66
MOM00060230,"MENARA, MO",2010-07-24,0,87,,66
MOM00060230,"MENARA, MO",2010-07-25,0,90,106,
MOM00060230,"MENARA, MO",2010-07-26,0,85,99,
MOM00060230,"MENARA, MO",2010-07-27,0,83,95,
MOM00060230,"MENARA, MO",2010-07-28,0,85,100,68
MOM00060230,"MENARA, MO",2010-07-29,0,93,110,78
MOM00060230,"MENARA, MO",2010-07-30,0,92,,74
MOM00060230,"MENARA, MO",2010-07-31,0,89,107,72
MOM00060230,"MENARA, MO",2010-08-01,0,90,,
MOM00060230,"MENARA, MO",2010-08-02,0,94,113,80
MOM00060230,"MENARA, MO",2010-08-03,0,96,,80
MOM00060230,"MENARA, MO",2010-08-04,0,91,,76
MOM00060230,"MENARA, MO",2010-08-05,0,83,101,
MOM00060230,"MENARA, MO",2010-08-06,0,82,97,68
MOM00060230,"MENARA, MO",2010-08-07,0,80,96,67
MOM00060230,"MENARA, MO",2010-08-08,0.03,96,106,70
MOM00060230,"MENARA, MO",2010-08-09,0,92,,80
MOM00060230,"MENARA, MO",2010-08-10,0.08,93,,76
MOM00060230,"MENARA, MO",2010-08-11,0,98,112,76
MOM00060230,"MENARA, MO",2010-08-12,0,96,108,81
MOM00060230,"MENARA, MO",2010-08-13,0,84,,
MOM00060230,"MENARA, MO",2010-08-14,0,80,,
MOM00060230,"MENARA, MO",2010-08-15,0,77,94,66
MOM00060230,"MENARA, MO",2010-08-16,0.12,75,88,
MOM00060230,"MENARA, MO",2010-08-17,0.43,74,83,
MOM00060230,"MENARA, MO",2010-08-18,0,66,,61
MOM00060230,"MENARA, MO",2010-08-19,0,86,94,67
MOM00060230,"MENARA, MO",2010-08-20,0,87,104,67
MOM00060230,"MENARA, MO",2010-08-21,0,90,,70
MOM00060230,"MENARA, MO",2010-08-22,0,89,106,73
MOM00060230,"MENARA, MO",2010-08-23,0,85,102,71
MOM00060230,"MENARA, MO",2010-08-24,0,90,,73
MOM00060230,"MENARA, MO",2010-08-25,0.04,97,112,79
MOM00060230,"MENARA, MO",2010-08-26,0,98,115,
MOM00060230,"MENARA, MO",2010-08-27,0,97,,78
MOM00060230,"MENARA, MO",2010-08-28,0.08,95,,81
MOM00060230,"MENARA, MO",2010-08-29,0,91,,76
MOM00060230,"MENARA, MO",2010-08-30,0,91,108,73
MOM00060230,"MENARA, MO",2010-08-31,0,85,104,
MOM00060230,"MENARA, MO",2010-09-01,0,82,,
MOM00060230,"MENARA, MO",2010-09-02,0,81,96,
MOM00060230,"MENARA, MO",2010-09-03,0,83,,
MOM00060230,"MENARA, MO",2010-09-04,0,85,,69
MOM00060230,"MENARA, MO",2010-09-05,0,85,99,71
MOM00060230,"MENARA, MO",2010-09-06,0,84,96,72
MOM00060230,"MENARA, MO",2010-09-07,0,80,92,
MOM00060230,"MENARA, MO",2010-09-08,0,79,92,
MOM00060230,"MENARA, MO",2010-09-09,0,82,98,66
MOM00060230,"MENARA, MO",2010-09-10,0,83,98,
MOM00060230,"MENARA, MO",2010-09-11,0,75,,66
MOM00060230,"MENARA, MO",2010-09-12,0,76,,67
MOM00060230,"MENARA, MO",2010-09-13,0,81,93,69
MOM00060230,"MENARA, MO",2010-09-14,0,88,,
MOM00060230,"MENARA, MO",2010-09-15,0,86,103,
MOM00060230,"MENARA, MO",2010-09-16,0,81,92,70
MOM00060230,"MENARA, MO",2010-09-17,0.03,75,89,
MOM00060230,"MENARA, MO",2010-09-18,0,75,,
MOM00060230,"MENARA, MO",2010-09-19,0,75,,
MOM00060230,"MENARA, MO",2010-09-20,0.04,74,86,65
MOM00060230,"MENARA, MO",2010-09-21,0,79,93,65
MOM00060230,"MENARA, MO",2010-09-22,0,83,98,65
MOM00060230,"MENARA, MO",2010-09-23,0,86,101,
MOM00060230,"MENARA, MO",2010-09-24,0,88,103,78
MOM00060230,"MENARA, MO",2010-09-25,0,85,98,71
MOM00060230,"MENARA, MO",2010-09-26,0,76,87,68
MOM00060230,"MENARA, MO",2010-09-27,0,69,80,
MOM00060230,"MENARA, MO",2010-09-28,0,71,83,58
MOM00060230,"MENARA, MO",2010-09-29,0,74,90,58
MOM00060230,"MENARA, MO",2010-09-30,,80,,64
MOM00060230,"MENARA, MO",2010-10-01,0,83,,63
MOM00060230,"MENARA, MO",2010-10-02,0,80,94,68
MOM00060230,"MENARA, MO",2010-10-03,0,78,92,
MOM00060230,"MENARA, MO",2010-10-04,0,71,,60
MOM00060230,"MENARA, MO",2010-10-05,0,70,,61
MOM00060230,"MENARA, MO",2010-10-06,0,70,79,61
MOM00060230,"MENARA, MO",2010-10-07,0,70,,
MOM00060230,"MENARA, MO",2010-10-08,0,73,86,60
MOM00060230,"MENARA, MO",2010-10-09,0,72,86,61
MOM00060230,"MENARA, MO",2010-10-10,0,66,72,
MOM00060230,"MENARA, MO",2010-10-11,0.08,66,70,
MOM00060230,"MENARA, MO",2010-10-12,0.16,66,75,56
MOM00060230,"MENARA, MO",2010-10-13,0,67,77,56
MOM00060230,"MENARA, MO",2010-10-14,0,69,,56
MOM00060230,"MENARA, MO",2010-10-15,0,70,,59
MOM00060230,"MENARA, MO",2010-10-16,0,69,81,
MOM00060230,"MENARA, MO",2010-10-17,0,71,83,
MOM00060230,"MENARA, MO",2010-10-18,0,71,83,59
MOM00060230,"MENARA, MO",2010-10-19,0,66,70,60
MOM00060230,"MENARA, MO",2010-10-20,0,69,,62
MOM00060230,"MENARA, MO",2010-10-21,,70,,
MOM00060230,"MENARA, MO",2010-10-22,0,72,,60
MOM00060230,"MENARA, MO",2010-10-23,0,67,78,
MOM00060230,"MENARA, MO",2010-10-24,0.08,64,72,56
MOM00060230,"MENARA, MO",2010-10-25,0,65,,
MOM00060230,"MENARA, MO",2010-10-26,0,67,82,
MOM00060230,"MENARA, MO",2010-10-27,0,71,86,
MOM00060230,"MENARA, MO",2010-10-28,0,72,86,
MOM00060230,"MENARA, MO",2010-10-29,0,71,87,56
MOM00060230,"MENARA, MO",2010-10-30,0,68,79,55
MOM00060230,"MENARA, MO",2010-10-31,0,65,,61
MOM00060230,"MENARA, MO",2010-11-01,0,63,70,
MOM00060230,"MENARA, MO",2010-11-02,0,62,76,
MOM00060230,"MENARA, MO",2010-11-03,0,64,,
MOM00060230,"MENARA, MO",2010-11-04,,68,,
MOM00060230,"MENARA, MO",2010-11-05,0,66,,51
MOM00060230,"MENARA, MO",2010-11-06,0,65,80,52
MOM00060230,"MENARA, MO",2010-11-07,0,62,,
MOM00060230,"MENARA, MO",2010-11-08,0,62,72,
MOM00060230,"MENARA, MO",2010-11-09,0,60,70,51
MOM00060230,"MENARA, MO",2010-11-10,0,61,69,52
MOM00060230,"MENARA, MO",2010-11-11,0,64,,
MOM00060230,"MENARA, MO",2010-11-12,0,63,78,
MOM00060230,"MENARA, MO",2010-11-13,0,65,,51
MOM00060230,"MENARA, MO",2010-11-14,,62,73,
MOM00060230,"MENARA, MO",2010-11-15,0,60,67,
MOM00060230,"MENARA, MO",2010-11-16,0,59,73,
MOM00060230,"MENARA, MO",2010-11-17,0,60,,46
MOM00060230,"MENARA, MO",2010-11-18,,62,,
MOM00060230,"MENARA, MO",2010-11-19,0,59,72,
MOM00060230,"MENARA, MO",2010-11-20,0,60,72,
MOM00060230,"MENARA, MO",2010-11-21,0.08,59,67,49
MOM00060230,"MENARA, MO",2010-11-22,0,56,68,46
MOM00060230,"MENARA, MO",2010-11-23,0,57,72,44
MOM00060230,"MENARA, MO",2010-11-24,0,61,74,44
MOM00060230,"MENARA, MO",2010-11-25,0,61,,45
MOM00060230,"MENARA, MO",2010-11-26,0,63,76,57
MOM00060230,"MENARA, MO",2010-11-27,0.16,59,71,53
MOM00060230,"MENARA, MO",2010-11-28,0.39,62,70,
MOM00060230,"MENARA, MO",2010-11-29,0,65,72,54
MOM00060230,"MENARA, MO",2010-11-30,0,65,73,
MOM00060230,"MENARA, MO",2010-12-01,0.47,56,63,
MOM00060230,"MENARA, MO",2010-12-02,0,57,65,51
MOM00060230,"MENARA, MO",2010-12-03,0,54,,
MOM00060230,"MENARA, MO",2010-12-07,,63,,
MOM00060230,"MENARA, MO",2010-12-08,0,66,,53
MOM00060230,"MENARA, MO",2010-12-09,0,73,,60
MOM00060230,"MENARA, MO",2010-12-10,0,69,,
MOM00060230,"MENARA, MO",2010-12-11,0,64,,
MOM00060230,"MENARA, MO",2010-12-12,0,61,71,
MOM00060230,"MENARA, MO",2010-12-13,,61,,
MOM00060230,"MENARA, MO",2010-12-14,,60,75,
MOM00060230,"MENARA, MO",2010-12-15,0,59,76,45
MOM00060230,"MENARA, MO",2010-12-16,0,60,76,43
MOM00060230,"MENARA, MO",2010-12-17,0,65,,52
MOM00060230,"MENARA, MO",2010-12-18,,66,,
MOM00060230,"MENARA, MO",2010-12-19,0,63,,51
MOM00060230,"MENARA, MO",2010-12-20,0,62,,49
MOM00060230,"MENARA, MO",2010-12-21,0,64,,
MOM00060230,"MENARA, MO",2010-12-22,0.39,60,,
MOM00060230,"MENARA, MO",2010-12-23,0.12,56,63,
MOM00060230,"MENARA, MO",2010-12-24,0.12,53,,46
MOM00060230,"MENARA, MO",2010-12-25,0,55,,45
MOM00060230,"MENARA, MO",2010-12-26,0,57,67,51
MOM00060230,"MENARA, MO",2010-12-27,0,57,,
MOM00060230,"MENARA, MO",2010-12-28,0,58,70,48
MOM00060230,"MENARA, MO",2010-12-29,0,60,75,
MOM00060230,"MENARA, MO",2010-12-30,0,58,68,45
MOM00060230,"MENARA, MO",2010-12-31,0,57,,
MOM00060230,"MENARA, MO",2011-01-01,0,55,,
MOM00060230,"MENARA, MO",2011-01-02,0,55,,
MOM00060230,"MENARA, MO",2011-01-03,0,57,74,44
MOM00060230,"MENARA, MO",2011-01-04,0,57,72,46
MOM00060230,"MENARA, MO",2011-01-05,0,58,,
MOM00060230,"MENARA, MO",2011-01-06,0,58,76,42
MOM00060230,"MENARA, MO",2011-01-07,0,61,76,42
MOM00060230,"MENARA, MO",2011-01-08,0,60,76,46
MOM00060230,"MENARA, MO",2011-01-09,0,56,67,
MOM00060230,"MENARA, MO",2011-01-10,0,56,67,
MOM00060230,"MENARA, MO",2011-01-11,0,56,,
MOM00060230,"MENARA, MO",2011-01-12,0,56,,41
MOM00060230,"MENARA, MO",2011-01-13,0,57,74,
MOM00060230,"MENARA, MO",2011-01-14,0,57,73,39
MOM00060230,"MENARA, MO",2011-01-15,0,57,73,
MOM00060230,"MENARA, MO",2011-01-16,0,58,,41
MOM00060230,"MENARA, MO",2011-01-17,0,60,74,42
MOM00060230,"MENARA, MO",2011-01-18,0,57,72,42
MOM00060230,"MENARA, MO",2011-01-19,0,57,70,
MOM00060230,"MENARA, MO",2011-01-20,0,56,,
MOM00060230,"MENARA, MO",2011-01-21,0,58,74,39
MOM00060230,"MENARA, MO",2011-01-22,0,57,,41
MOM00060230,"MENARA, MO",2011-01-23,0,56,67,
MOM00060230,"MENARA, MO",2011-01-24,0,59,69,
MOM00060230,"MENARA, MO",2011-01-25,0,61,,52
MOM00060230,"MENARA, MO",2011-01-26,0,60,71,53
MOM00060230,"MENARA, MO",2011-01-27,0,55,61,
MOM00060230,"MENARA, MO",2011-01-28,0.47,55,63,
MOM00060230,"MENARA, MO",2011-01-29,0,54,,44
MOM00060230,"MENARA, MO",2011-01-30,0.16,54,,45
MOM00060230,"MENARA, MO",2011-01-31,0.03,52,60,
MOM00060230,"MENARA, MO",2011-02-01,0,50,59,42
MOM00060230,"MENARA, MO",2011-02-02,,48,58,
MOM00060230,"MENARA, MO",2011-02-03,0,48,,
MOM00060230,"MENARA, MO",2011-02-04,0,51,68,32
MOM00060230,"MENARA, MO",2011-02-05,0,53,68,35
MOM00060230,"MENARA, MO",2011-02-06,0,54,66,36
MOM00060230,"MENARA, MO",2011-02-07,0,53,66,37
MOM00060230,"MENARA, MO",2011-02-08,0,53,65,43
MOM00060230,"MENARA, MO",2011-02-09,0,54,,
MOM00060230,"MENARA, MO",2011-02-10,0,55,,38
MOM00060230,"MENARA, MO",2011-02-11,0,56,71,
MOM00060230,"MENARA, MO",2011-02-12,0,56,67,
MOM00060230,"MENARA, MO",2011-02-13,0,54,65,
MOM00060230,"MENARA, MO",2011-02-14,0,57,,44
MOM00060230,"MENARA, MO",2011-02-15,0,56,,
MOM00060230,"MENARA, MO",2011-02-16,0.08,57,66,44
MOM00060230,"MENARA, MO",2011-02-17,0,56,65,
MOM00060230,"MENARA, MO",2011-02-18,0.08,56,70,44
MOM00060230,"MENARA, MO",2011-02-19,0,59,,45
MOM00060230,"MENARA, MO",2011-02-20,0,58,,
MOM00060230,"MENARA, MO",2011-02-21,0,61,,46
MOM00060230,"MENARA, MO",2011-02-22,0,61,79,
MOM00060230,"MENARA, MO",2011-02-23,0,63,,
MOM00060230,"MENARA, MO",2011-02-24,0,63,79,47
